2018,5,1800,180,Szary
2015,66206,2000,150,Biały
2006,179000,1900,105,Niebieski
2018,8,1968,220,Inny kolor
2004,360000,189600,130,Szary
2010,254000,1984,140,Czarny
2012,212776,2000,140,Srebrny
2007,299000,2000,140,Czarny
2018,1,1798,180,Biały
2013,187000,2000,140,Brązowy
2003,270000,1896,101,Niebieski
2009,220000,1968,170,Niebieski
2008,222000,1998,170,Srebrny
2014,129000,2000,140,Srebrny
2014,153000,1598,105,Szary
2006,202600,1989,140,Srebrny
2000,234000,1600,102,Niebieski
2015,91500,1968,150,Srebrny
2013,49500,2000,140,Biały
2018,8,1798,180,Inny kolor
2013,190000,1999,140,Srebrny
2017,5,2000,190,Szary
2009,265000,1986,143,Srebrny
2010,258626,1598,105,Niebieski
2003,224000,2000,131,Inny kolor
2008,232000,2000,136,Srebrny
2009,129000,1968,170,Czarny
2003,384000,1900,130,Zielony
2013,160100,1968,140,Czarny
2015,93000,2000,150,Biały
2002,312139,1896,100,Niebieski
2016,35608,1798,180,Czarny
2016,50130,1968,150,Niebieski
2011,87000,2000,140,Brązowy
1997,198000,1600,100,Zielony
2000,284000,2500,150,Czarny
2015,97700,2000,150,Czarny
2013,105000,2000,210,Czarny
2012,109000,1998,140,Srebrny
2006,246000,2000,140,Czarny
2001,168540,1995,115,Srebrny
2002,225000,1900,101,Czarny
2013,180000,1600,105,Biały
2009,175000,1800,160,Biały
2013,125000,1968,140,Biały
1999,160500,1781,150,Zielony
1998,232000,1596,101,Bordowy
2007,230000,1900,105,Czarny
2006,234000,2000,200,Czarny
2012,186200,1968,140,Biały
2012,204338,1968,140,Niebieski
2013,55133,1968,140,Srebrny
2006,322000,3168,250,Niebieski
2007,284000,2000,170,Czarny
2015,45100,1798,180,Szary
2009,217000,1968,140,Inny kolor
2017,7,1968,240,Czarny
2018,1,1968,240,Srebrny
2018,1,1968,190,Czarny
2018,1,1968,220,Inny kolor
2002,187000,1900,130,Srebrny
2018,1,1968,240,Srebrny
2009,199999,1968,110,Czarny
2007,264000,1968,170,Brązowy
2006,294000,2000,140,Inny kolor
2016,47500,1395,125,Biały
2016,47500,1395,125,Biały
2018,2000,1798,180,Srebrny
2009,174000,1390,122,Czarny
2011,198200,1600,105,Brązowy
2002,203000,2300,170,Inny kolor
2006,317087,1968,140,Inny kolor
2006,178000,2000,170,Szary
2012,168000,2000,140,Biały
2004,236455,1900,101,Srebrny
1998,265214,1800,150,Srebrny
2007,320000,1968,140,Srebrny
2009,215000,1968,110,Szary
2011,139000,1400,122,Niebieski
2001,80000,1800,150,Srebrny
2008,227000,1900,105,Srebrny
2007,260000,2000,140,Brązowy
2014,145000,1968,140,Beżowy
2004,84000,2000,130,Inny kolor
2001,268000,1984,115,Szary
2015,62217,1800,180,Czarny
2007,300000,2000,170,Czarny
1997,292000,1600,101,Czerwony
2004,290000,1896,101,Niebieski
1994,28000,1890,90,Czarny
2006,274000,1968,170,Czarny
2011,188450,1600,105,Czarny
2006,248000,1968,140,Czarny
2009,189000,1968,140,Niebieski
2013,196500,2000,177,Beżowy
2002,173213,1600,100,Niebieski
2006,298000,1968,140,Srebrny
2001,214000,1600,102,Niebieski
2009,200000,2000,110,Czarny
2013,219946,1968,177,Brązowy
2008,262000,1984,140,Srebrny
2007,197900,1968,140,Szary
2012,154880,2500,170,Niebieski
2006,315000,1900,105,Srebrny
2006,192000,1968,140,Czarny
2007,205000,1896,105,Srebrny
2001,270000,1781,150,Niebieski
2010,260000,1598,105,Szary
2004,250000,1896,130,Czarny
2012,259887,1968,140,Szary
2012,141000,2000,170,Inny kolor
2003,260000,1800,150,Szary
2015,159887,1968,140,Czarny
2015,167342,1968,140,Brązowy
2011,319000,2000,170,Biały
1997,240000,1800,150,Niebieski
2012,264000,2000,184,Czarny
2006,286895,2000,140,Zielony
2009,193000,19,105,Brązowy
2002,234000,1900,101,Srebrny
2000,240603,1598,102,Niebieski
2016,143776,1967,190,Brązowy
2016,143776,1967,190,Brązowy
2003,292000,1896,130,Zielony
1998,145000,2324,150,Niebieski
1999,312700,1900,110,Srebrny
2016,156759,1967,150,Szary
2000,231950,1900,131,Srebrny
2013,199000,2000,140,Czarny
2006,180000,1968,103,Niebieski
2008,288000,1900,105,Niebieski
2004,178000,1896,130,Srebrny
2015,50000,2000,190,Czarny
2005,395000,1900,101,Inny kolor
2002,270821,1800,150,Inny kolor
2007,180000,2000,170,Niebieski
2011,198000,1600,105,Czarny
1985,476000,1588,54,Biały
1998,240321,1600,101,Niebieski
2010,23900,1600,105,Czarny
2008,257412,1798,160,Czarny
2012,245000,1968,140,Srebrny
2004,334000,1900,135,Czarny
2007,283000,3168,250,Czarny
2004,181000,1600,102,Czarny
2005,343000,1896,105,Srebrny
2008,246000,1968,140,Srebrny
2008,122000,1896,105,Srebrny
2008,210000,1968,140,Czarny
2004,285000,1900,130,Czarny
2007,282000,1968,140,Czarny
2007,315000,2000,170,Czarny
2001,238300,1900,105,Srebrny
2008,299000,1968,140,Inny kolor
2006,135000,1968,140,Szary
2008,255000,2000,140,Czarny
2017,23430,1798,181,Czarny
2011,188200,2000,140,Inny kolor
2015,26000,2000,190,Czarny
1994,295000,1900,90,Czarny
2015,30000,2000,190,Czarny
1993,307000,1800,90,Inny kolor
2011,208400,2000,140,Brązowy
2005,202500,1956,136,Srebrny
2017,33400,1798,181,Niebieski
2007,218000,1968,140,Inny kolor
2009,270000,2000,140,Srebrny
2007,210000,1997,140,Srebrny
2004,222111,1800,150,Czarny
1996,260000,1896,90,Bordowy
2005,215000,1986,140,Srebrny
2004,285000,1896,130,Niebieski
2003,246000,1900,130,Srebrny
2005,233569,1889,130,Czarny
2001,345000,1896,130,Zielony
2007,201000,2000,140,Inny kolor
2001,199000,1984,115,Szary
2007,183200,1900,105,Niebieski
2014,148163,1968,140,Srebrny
2002,312000,1896,131,Czarny
2005,301000,2000,140,Niebieski
2010,263000,1968,140,Czarny
2013,108000,1968,140,Czarny
2001,351000,1900,130,Niebieski
2005,180000,2000,150,Srebrny
2004,250000,1896,130,Srebrny
2010,215327,1968,170,Czarny
2011,193456,2000,143,Srebrny
2013,166899,1968,143,Srebrny
2015,40413,1800,160,Złoty
2006,230000,1984,199,Czarny
2001,270000,1600,102,Srebrny
2002,231000,2000,131,Czarny
2008,259488,2000,140,Szary
2007,290000,2000,140,Szary
2005,249000,2000,140,Niebieski
2005,276000,1968,140,Czarny
1994,240000,2000,115,Niebieski
1998,284000,1900,110,Srebrny
2004,231188,1900,101,Szary
2015,44000,1984,220,Czarny
2011,216000,2000,140,Srebrny
2011,219251,2000,140,Czarny
2007,180000,1600,115,Inny kolor
2011,200000,1600,105,Czarny
2013,210379,1968,140,Czarny
2006,138000,2000,140,Inny kolor
2015,100,2000,190,Czarny
2004,232000,1900,101,Czarny
2007,276000,2000,170,Czarny
2012,190000,2000,177,Niebieski
1997,376000,1900,110,Zielony
2004,308000,1900,130,Zielony
2003,276000,1900,130,Czarny
2017,27911,1968,150,Czarny
2010,202000,1998,140,Czarny
2015,66600,1968,190,Szary
2013,145000,2000,140,Czarny
1998,215000,1600,101,Niebieski
2013,147000,1400,160,Brązowy
2014,124000,2000,177,Szary
1999,232000,1896,115,Szary
2009,256000,2000,110,Czarny
2003,112563,1900,130,Srebrny
2008,173000,1968,140,Czarny
1997,194000,1800,150,Niebieski
2007,240511,1896,105,Srebrny
2015,5,1968,190,Czarny
2006,320382,1900,105,Srebrny
2014,136700,1390,160,Brązowy
2018,1,1798,180,Czarny
1998,208630,1595,101,Niebieski
2017,5,1800,180,Brązowy
2018,7,1798,180,Czarny
2018,7,1395,150,Szary
2001,335432,1896,101,Srebrny
2001,236000,1896,130,Niebieski
2018,1,1798,180,Biały
2001,215000,1898,104,Niebieski
2016,38855,1968,150,Niebieski
2018,1,1800,180,Srebrny
2004,246231,1896,130,Czarny
2007,249000,1998,140,Srebrny
2002,208361,1896,101,Niebieski
2006,231200,1968,140,Czarny
2011,173000,2000,170,Szary
2018,1,1395,150,Czarny
2006,203000,1900,105,Srebrny
2017,16968,1968,150,Szary
2007,292416,1968,143,Srebrny
2018,5,1968,150,Biały
2018,5,1984,220,Czarny
2018,1,1598,120,Srebrny
2015,68300,1968,190,Inny kolor
2018,1,1798,180,Brązowy
2012,217000,1600,105,Szary
2009,249000,1968,170,Szary
2002,230000,1600,102,Niebieski
2015,57281,1968,190,Inny kolor
2003,318969,1876,130,Srebrny
2014,180000,1968,140,Szary
2017,5,1984,280,Biały
2000,330000,1896,110,Zielony
2017,1,1600,120,Srebrny
2000,184000,2000,115,Niebieski
2017,4000,2000,150,Srebrny
2007,250000,2000,141,Szary
2018,5,1798,180,Biały
2018,2500,1998,240,Czarny
2017,5,1395,150,Czarny
2007,249500,1986,140,Czarny
2018,5,1798,180,Czarny
2018,5,1968,150,Czarny
2000,259000,1896,116,Srebrny
1999,144000,1800,125,Srebrny
2002,300000,1900,131,Biały
2012,191000,1600,105,Niebieski
2007,290240,1984,140,Srebrny
2007,174000,1600,102,Niebieski
2007,300000,2000,140,Srebrny
1996,409000,1896,90,Niebieski
2001,282802,1900,101,Srebrny
2004,172000,1800,150,Srebrny
2006,236000,1896,105,Srebrny
2009,159629,2000,140,Czarny
2013,179563,1600,105,Inny kolor
2006,275400,1968,140,Czarny
2007,265000,1968,140,Niebieski
2003,272300,1898,131,Szary
2015,63234,1400,125,Inny kolor
1999,299000,1800,125,Srebrny
2009,260000,1968,110,Czarny
2018,1,2000,150,Biały
2005,234500,1968,140,Czarny
2011,239000,2000,140,Szary
2018,1,1400,150,Szary
2016,15500,1968,150,Czarny
2008,248000,2000,140,Niebieski
2006,230427,1598,116,Srebrny
2015,54000,1798,180,Czarny
2009,199000,1968,140,Srebrny
2015,27000,1598,120,Srebrny
2015,153000,1400,150,Biały
2003,278000,1896,165,Srebrny
2012,92000,1999,211,Czarny
1995,415000,1600,101,Niebieski
2013,98806,2000,140,Inny kolor
2011,181087,1968,140,Szary
2015,120025,1598,120,Srebrny
2006,290300,2000,140,Niebieski
2005,241000,1896,105,Szary
2016,21172,2000,150,Brązowy
2018,5,1798,180,Niebieski
2018,5,1798,180,Biały
2017,5,1800,180,Czarny
2000,252000,1595,110,Czarny
2017,5,1598,120,Czarny
2007,217000,1968,105,Czarny
2014,74000,1598,105,Czarny
2014,74000,1598,105,Czarny
2017,5,2000,150,Szary
2017,5,1800,180,Srebrny
2013,231234,2000,140,Srebrny
2003,142000,1781,150,Biały
2011,221800,2000,140,Niebieski
2010,209900,1595,102,Czarny
2004,303300,1896,130,Szary
2007,236000,1900,105,Czarny
2002,243000,1896,101,Szary
2009,209000,1400,122,Czarny
1999,211000,1800,125,Srebrny
2013,200000,2000,140,Czarny
2018,5,1968,150,Srebrny
2008,252445,1896,105,Biały
2001,321000,1900,101,Niebieski
2005,148000,1896,105,Srebrny
2002,202000,2000,115,Niebieski
2003,184600,1600,101,Niebieski
2008,152000,1900,105,Inny kolor
2001,105000,1984,115,Czerwony
2018,5,1798,180,Czarny
2007,231546,1968,170,Szary
2018,5,1968,150,Brązowy
2016,49037,1968,150,Niebieski
2018,1,2000,220,Czarny
2005,235000,20,140,Srebrny
2013,199615,1998,140,Srebrny
2018,5,1968,150,Szary
2009,180000,2000,110,Brązowy
2009,180000,2000,110,Brązowy
2013,133000,1968,140,Brązowy
2018,1,1968,150,Biały
2016,33224,1798,180,Inny kolor
2006,146000,1600,115,Brązowy
1997,280000,1800,126,Niebieski
2014,198000,2000,140,Złoty
2001,169000,2000,130,Niebieski
2000,267236,2324,150,Niebieski
2007,240000,1900,105,Srebrny
2009,199000,1400,150,Srebrny
2018,1,1798,180,Biały
2017,1,1968,190,Srebrny
2002,205000,1595,102,Srebrny
2003,232000,2000,131,Niebieski
2014,132638,2000,140,Brązowy
2018,5,1798,180,Szary
2018,5,1968,150,Czarny
2005,230000,2000,150,Brązowy
2008,169357,1968,140,Srebrny
2003,268310,1896,101,Srebrny
2018,5,1968,150,Szary
2009,164000,2000,140,Inny kolor
2001,230000,1600,101,Niebieski
2018,5,1798,180,Szary
2002,344986,1896,100,Srebrny
2017,5,1395,150,Czarny
2011,189000,2000,140,Niebieski
2003,295000,1900,130,Srebrny
2008,229979,2000,170,Srebrny
2003,306000,1900,101,Srebrny
2004,299999,1896,130,Fioletowy
2005,183764,1968,140,Niebieski
2018,5,1968,150,Czarny
2018,5,1968,150,Szary
2017,5,1968,190,Brązowy
2003,280000,2496,180,Szary
2006,208681,1968,140,Szary
2005,170000,2000,150,Srebrny
2001,181300,2000,120,Srebrny
2011,182151,1600,105,Czarny
2018,5,1598,120,Biały
2014,90397,2000,177,Brązowy
1999,366000,1900,90,Srebrny
2010,202000,1600,105,Czarny
2002,277000,1900,101,Srebrny
2012,240000,2000,170,Szary
2018,1,1800,180,Srebrny
2011,279098,1968,170,Srebrny
1999,373000,1896,115,Czarny
1999,266900,1896,110,Biały
2008,169000,2000,170,Czarny
2018,5,1984,220,Szary
2014,11000,2000,140,Srebrny
2005,223627,1968,140,Szary
2008,320000,1961,170,Czarny
2004,174756,1600,102,Niebieski
2000,242550,1900,115,Niebieski
2018,1,1798,180,Szary
2012,190000,1600,105,Inny kolor
2018,5,1798,180,Szary
2006,315000,1998,140,Srebrny
2013,162000,1600,105,Szary
2002,266790,1800,150,Szary
2007,219400,1968,140,Czarny
2006,321300,2000,140,Srebrny
2016,160000,1600,120,Czarny
2010,250000,1900,110,Biały
2006,203000,2000,140,Niebieski
2008,168303,1968,140,Czarny
2016,115508,1800,180,Bordowy
2006,192309,2000,140,Złoty
2015,142900,2000,190,Niebieski
2009,206500,2000,170,Srebrny
2004,324000,1900,101,Srebrny
2005,237500,1968,140,Beżowy
2018,5,1798,180,Niebieski
2014,159000,2000,140,Beżowy
2017,1,1798,180,Szary
2012,121000,1968,140,Srebrny
2001,250000,2000,116,Szary
2008,223000,1900,105,Czarny
2003,350000,1900,101,Czarny
2002,218823,1896,130,Srebrny
2017,5,2000,150,Czarny
2018,10,1968,240,Biały
2018,10,1968,150,Szary
2018,10,1968,150,Czarny
2008,270000,1896,105,Czarny
2016,40000,1798,180,Brązowy
2018,10,1798,180,Szary
2018,10,1798,180,Szary
2018,10,1968,150,Szary
2018,10,1968,150,Srebrny
2018,10,1968,150,Srebrny
2002,285100,2800,193,Srebrny
2003,186000,19000,115,Czarny
2018,5,1968,150,Srebrny
2018,5,1968,190,Srebrny
2003,250500,1900,131,Srebrny
1999,89209,1781,125,Zielony
2008,238000,1968,170,Czarny
2013,120734,2000,177,Beżowy
2003,262000,1900,131,Srebrny
2003,220000,1984,131,Szary
2007,270000,1989,140,Inny kolor
2011,171351,1400,123,Brązowy
2004,275000,1896,130,Czarny
2010,267000,2000,170,Czarny
2011,134370,1600,105,Czarny
2013,101000,1400,160,Złoty
2013,58000,1398,160,Złoty
2017,65557,2000,150,Czarny
2018,5,1796,180,Brązowy
2004,242000,1800,150,Szary
2018,1,1798,180,Biały
2018,1,1798,180,Srebrny
2011,162000,1998,170,Czarny
1992,400000,1984,115,Srebrny
2006,281189,2000,140,Szary
2017,1,1968,240,Czarny
2007,292000,2000,170,Niebieski
1999,380872,1900,110,Czarny
2015,159100,1998,150,Czarny
2014,155000,1600,105,Szary
2006,159717,1968,140,Niebieski
2018,5,1984,220,Biały
2009,175000,2000,195,Czarny
2013,185000,1968,140,Biały
2017,1,1798,180,Inny kolor
1998,348000,1896,110,Szary
2011,216000,1968,140,Czarny
2008,198000,1968,140,Srebrny
2006,314000,1987,140,Czarny
2009,139000,1900,105,Czarny
2015,115000,2000,150,Biały
2015,162256,2000,150,Szary
1997,270000,1596,101,Inny kolor
2003,300000,1900,130,Zielony
2018,1,1968,150,Czarny
2006,247000,1968,140,Czarny
1997,330000,1900,110,Srebrny
2004,242000,1900,130,Inny kolor
2011,196500,2000,170,Srebrny
2018,1,1798,180,Niebieski
2015,114000,2000,150,Czarny
2008,169000,2000,170,Brązowy
2012,124100,1968,140,Czarny
2002,167000,2000,115,Srebrny
2011,193000,1600,105,Niebieski
2010,179000,1900,105,Czarny
2010,179000,1900,105,Czarny
2018,5,1798,180,Inny kolor
2012,209000,1968,170,Niebieski
2008,251800,1800,160,Czarny
2008,258000,1896,105,Biały
2014,167000,1968,150,Czarny
2002,304000,1900,130,Srebrny
2007,264000,1968,140,Srebrny
2017,10,1968,150,Srebrny
2006,277287,1998,170,Złoty
2001,258000,1900,130,Srebrny
2013,216000,2000,140,Srebrny
2006,149000,1900,105,Szary
2016,10500,1968,150,Srebrny
2017,10,1968,150,Biały
2017,1470,1968,150,Bordowy
2014,141569,1600,105,Czarny
2018,1,1968,150,Biały
2017,1,1968,190,Czarny
2018,1,1395,125,Biały
2004,288000,1900,131,Szary
2012,114000,1998,140,Srebrny
2009,188000,1968,140,Srebrny
2004,261000,1900,131,Szary
2008,220000,1800,160,Czarny
2016,45000,2000,220,Inny kolor
2006,215000,1896,105,Czarny
2015,79514,1800,180,Złoty
2012,169569,20,140,Czarny
2007,340000,2000,140,Szary
2014,196713,2000,140,Srebrny
2015,182123,1600,120,Brązowy
2008,298926,1896,105,Inny kolor
2006,192000,1984,150,Szary
2007,247000,1896,105,Czarny
2011,171415,1400,122,Czarny
2018,8,1968,150,Inny kolor
2013,150000,1598,105,Czarny
2005,171200,1968,140,Niebieski
2013,145549,2000,177,Biały
2018,1,1984,220,Czarny
2000,320000,1896,116,Czarny
2001,196000,1984,115,Srebrny
2015,148000,1600,120,Beżowy
2006,147795,2000,150,Niebieski
2005,270000,1995,140,Biały
2014,135000,2000,140,Szary
2016,13948,1800,180,Czarny
2016,22910,1800,180,Srebrny
2008,228330,1986,136,Czarny
2014,136962,1968,140,Szary
2006,385000,2000,170,Niebieski
2014,112100,2000,140,Srebrny
2011,117000,1800,160,Czarny
2016,43500,2000,150,Brązowy
2015,115500,1998,150,Szary
2012,150000,1598,105,Srebrny
2015,82434,1998,150,Inny kolor
2008,302874,1998,103,Srebrny
2016,95984,1968,150,Czarny
2015,166548,1968,190,Szary
2006,306000,1968,190,Czarny
2006,222379,1968,140,Czarny
2017,1,2000,190,Szary
2001,352000,1900,131,Niebieski
2016,39000,1800,180,Szary
2009,138872,1800,160,Czarny
1998,294000,1600,100,Zielony
2004,201869,1900,105,Czarny
2012,189000,1600,105,Srebrny
2012,189000,1968,140,Złoty
2010,213279,1968,140,Srebrny
2015,254354,2000,150,Czarny
2011,150000,1598,105,Srebrny
2012,84600,1986,140,Brązowy
2015,96341,1599,120,Szary
1999,310000,1900,115,Czarny
2011,218000,2000,140,Brązowy
2012,108000,2000,170,Niebieski
2014,71400,1998,140,Czarny
2004,320000,1895,130,Czarny
2003,297000,1896,131,Inny kolor
2003,234000,1896,131,Czarny
2015,106000,2000,150,Niebieski
2016,7000,1798,180,Bordowy
2011,204100,1968,140,Srebrny
2005,250000,1900,130,Czarny
2008,255000,2000,140,Inny kolor
2007,245000,1900,105,Srebrny
2003,167000,1600,102,Srebrny
2017,6500,1800,180,Biały
2007,261000,2000,140,Srebrny
2018,5,1798,180,Czarny
2004,250000,1900,130,Niebieski
2008,226000,1900,105,Inny kolor
2002,277000,1997,115,Biały
2007,253456,1896,105,Czarny
2005,211000,1998,140,Szary
2007,244000,1900,105,Czarny
1999,223411,1900,110,Zielony
2007,289000,2000,140,Srebrny
2007,305000,1896,105,Czarny
2008,204365,1900,105,Czarny
2016,47000,1968,150,Czarny
2004,241000,1800,150,Niebieski
2010,116070,1798,160,Czarny
2013,107000,2000,140,Biały
2012,136000,2000,140,Czarny
2015,171122,1968,140,Biały
2015,101000,1986,239,Srebrny
2017,5,1968,150,Srebrny
2017,5,1798,180,Szary
2018,8,1968,240,Czarny
2017,5,1798,180,Srebrny
2017,5,1968,150,Srebrny
2018,1,1968,240,Biały
2002,183000,1900,130,Szary
2004,214000,1900,130,Zielony
2018,5,1800,180,Czarny
2008,225000,1800,165,Czarny
2013,85000,2000,140,Szary
2016,12700,1998,150,Czarny
2006,257000,1968,140,Srebrny
2017,5,1395,125,Szary
2010,202345,2000,140,Czarny
2006,360000,1900,105,Brązowy
2005,318675,2000,140,Srebrny
2013,128000,1968,140,Brązowy
2005,285000,2500,156,Szary
2015,46689,2000,150,Srebrny
2011,185000,1600,105,Inny kolor
2006,224000,2000,140,Inny kolor
2012,192000,2000,140,Niebieski
2007,136800,1968,170,Brązowy
2008,190800,2000,170,Niebieski
2008,187300,2000,140,Srebrny
2006,214003,1598,115,Czarny
2003,279000,1896,101,Srebrny
2013,102000,1998,140,Czarny
2006,256000,2000,140,Inny kolor
1998,350000,2800,193,Niebieski
2015,168876,1997,140,Brązowy
2001,411000,1900,130,Niebieski
2014,43000,1968,140,Srebrny
2004,151500,1900,131,Srebrny
1997,248000,1600,101,Srebrny
2001,250000,1998,116,Inny kolor
2007,244852,2000,140,Inny kolor
2006,150000,2000,200,Szary
2016,100600,1600,120,Czarny
2002,234000,1900,101,Srebrny
2006,198530,1900,105,Czarny
2006,277000,2000,140,Srebrny
2001,212000,1896,130,Srebrny
2014,63000,1800,160,Beżowy
2006,225000,1995,140,Niebieski
2013,170000,1400,122,Beżowy
2001,269000,2000,115,Niebieski
2007,214000,2000,140,Niebieski
2012,297000,1968,140,Czarny
2015,116500,1960,150,Czarny
2013,205000,2000,140,Biały
2002,248000,1896,125,Niebieski
2001,276000,1800,155,Niebieski
2013,183000,2000,140,Srebrny
2006,212000,1900,105,Brązowy
2004,311492,1896,131,Szary
2008,172000,2000,150,Czarny
2007,260000,2000,170,Czarny
2000,171450,1600,101,Srebrny
2011,126300,1598,105,Beżowy
2001,237000,1900,131,Czarny
2006,239000,1900,105,Srebrny
2007,245000,1900,105,Biały
2010,195000,1800,160,Czarny
2011,270000,1598,105,Szary
1999,229000,2496,150,Niebieski
2004,125369,1984,131,Czarny
2013,66000,2000,170,Brązowy
2006,210000,1986,140,Inny kolor
2000,328000,1896,115,Niebieski
2003,209000,1781,150,Zielony
2007,261001,1968,140,Szary
2007,178000,3200,250,Srebrny
1999,223000,1789,125,Niebieski
2004,159000,1900,130,Szary
2003,232000,1600,102,Srebrny
2007,239714,1968,140,Niebieski
2001,227537,1896,130,Niebieski
2013,140262,1968,140,Szary
2007,261671,1900,105,Czarny
2005,233000,1968,140,Srebrny
2007,230374,1968,140,Srebrny
2011,248000,2000,140,Inny kolor
2015,150000,1600,120,Szary
2002,240400,1896,131,Szary
2004,221000,1896,101,Czarny
2006,294000,1968,170,Czarny
2006,225972,1986,140,Srebrny
2004,222900,1968,136,Srebrny
1997,250000,1896,90,Zielony
2017,10,2000,220,Czerwony
2007,300000,1896,105,Srebrny
1997,245215,1600,100,Zielony
2007,270000,1900,105,Niebieski
2006,220000,1968,170,Szary
2004,245565,1896,131,Szary
2002,280000,1900,131,Niebieski
2005,260000,1896,130,Szary
2004,301700,1900,137,Srebrny
2009,162000,1968,170,Brązowy
2005,293000,1900,101,Beżowy
2010,220000,1600,105,Szary
2005,246000,1900,105,Niebieski
1999,342000,1900,110,Inny kolor
2007,32000,1896,105,Czarny
2003,297000,1500,150,Niebieski
2005,239168,1895,101,Czarny
2001,395000,1900,130,Czarny
2014,236153,1600,105,Inny kolor
2002,117700,1984,115,Srebrny
2006,218000,2000,140,Czarny
2012,252000,1798,160,Czarny
2007,125200,1968,140,Niebieski
2007,171000,2000,140,Czarny
2011,194691,2000,143,Srebrny
2006,340000,1968,140,Czarny
2009,136050,1999,110,Czarny
1998,300000,1900,90,Inny kolor
2001,263000,1900,130,Srebrny
2002,266000,1900,130,Srebrny
2007,300000,2000,140,Czarny
1997,194542,1600,101,Srebrny
2005,295000,1896,105,Czarny
2004,245000,1896,101,Inny kolor
2012,190000,2000,140,Srebrny
2008,229312,1900,105,Szary
2012,168000,1400,122,Biały
1999,262000,1781,150,Srebrny
2008,420000,1968,140,Czarny
2013,198000,1968,177,Srebrny
2005,194900,1968,140,Inny kolor
2012,140000,2000,140,Niebieski
2004,305000,1896,131,Srebrny
2004,217500,1900,101,Niebieski
2006,235000,1900,105,Czarny
2016,3,1968,150,Srebrny
1996,245300,1595,101,Zielony
2008,211759,1900,105,Niebieski
2006,179000,1998,140,Brązowy
2012,115135,2000,140,Srebrny
2003,298500,1896,130,Niebieski
2010,169100,1968,140,Czarny
2013,72000,1950,140,Srebrny
2006,172274,1968,170,Srebrny
1997,286000,1800,150,Niebieski
2006,136000,2000,150,Brązowy
2007,225141,1998,140,Srebrny
2000,172500,1600,103,Srebrny
2005,172518,2000,150,Niebieski
2004,198155,1896,101,Srebrny
2015,200000,1968,150,Czarny
2007,212000,2000,200,Inny kolor
1998,214000,1800,125,Srebrny
2002,233807,1896,130,Czarny
2007,198000,2000,140,Niebieski
2003,292000,1900,101,Srebrny
2012,225000,1600,105,Czarny
2010,144500,2000,140,Srebrny
2015,134000,1968,150,Inny kolor
2004,246000,1896,131,Czarny
2002,155600,1899,130,Srebrny
2005,216000,2000,150,Srebrny
2011,220000,1968,140,Szary
2013,195000,2000,140,Brązowy
2013,149000,2000,177,Czarny
2003,271000,1900,101,Czarny
2011,181000,1989,140,Srebrny
2001,200000,1600,102,Srebrny
2010,240000,2000,200,Czarny
2012,222000,1968,190,Szary
2005,182000,1600,102,Inny kolor
2010,360000,1798,160,Czarny
2008,218000,2000,140,Srebrny
2011,154000,1800,160,Szary
2018,1,1968,150,Czarny
2006,256000,2000,140,Brązowy
2014,171000,1968,177,Czarny
2006,330000,1968,140,Inny kolor
2008,211000,1968,140,Brązowy
2005,271000,1900,101,Niebieski
2013,228000,1968,140,Srebrny
2004,296591,1896,101,Inny kolor
2004,296591,1896,101,Inny kolor
2018,1,1400,150,Srebrny
2001,257000,1781,150,Inny kolor
2017,1,1600,120,Srebrny
2015,200,2000,150,Czarny
2013,77000,2000,140,Brązowy
2011,226000,1968,140,Czarny
2013,80000,2000,140,Czarny
2001,246000,1900,130,Niebieski
2018,1,1598,120,Srebrny
2014,204100,1598,120,Niebieski
1999,248343,1896,110,Srebrny
1998,218401,1781,150,Zielony
2001,289000,1896,101,Biały
2013,126500,2000,140,Czarny
2008,200890,2000,140,Inny kolor
2018,1,1968,150,Biały
2018,1,1495,150,Brązowy
2014,72500,1390,122,Srebrny
2011,151272,1968,170,Czarny
2018,1,1800,180,Szary
2013,61000,1984,211,Srebrny
2013,173929,2000,140,Biały
2015,97541,1800,180,Czarny
2017,24122,2000,190,Niebieski
2005,342000,1900,130,Srebrny
2000,420000,1896,115,Czarny
2006,138000,1896,105,Czarny
2004,449500,1900,101,Niebieski
2006,138000,1896,105,Czarny
2004,449500,1900,101,Niebieski
2012,175000,1968,170,Brązowy
2018,1,1798,180,Srebrny
2004,443000,1900,130,Srebrny
2005,275000,2000,140,Srebrny
2002,204000,1984,131,Szary
2007,286000,2000,170,Czarny
2006,328000,2000,170,Czarny
2018,1,1798,180,Srebrny
2001,254000,2300,170,Szary
2006,200000,1984,150,Niebieski
2003,329000,1896,101,Szary
2009,227000,1968,110,Brązowy
2002,265000,1900,101,Srebrny
2007,230300,3200,250,Szary
2013,143700,1968,140,Srebrny
2004,336000,1900,130,Szary
2004,257000,1896,130,Srebrny
2016,152312,1968,190,Inny kolor
2008,226000,2000,170,Czarny
2017,5,1800,180,Czarny
2008,289000,1968,140,Czarny
2008,178000,1998,140,Niebieski
2017,12000,1968,150,Srebrny
2011,86367,1390,122,Brązowy
2007,163011,2000,140,Inny kolor
2010,217000,1968,170,Czarny
2001,153000,1600,102,Srebrny
2001,153000,1600,102,Srebrny
2001,272000,2800,198,Srebrny
2000,332198,1900,130,Srebrny
2018,1,1800,180,Biały
2002,258000,1896,130,Niebieski
2017,5,2000,150,Czarny
2003,415924,1900,130,Szary
2014,180000,1956,140,Złoty
